Timestamp,Sex,Age,Experience,FromLeargningToJobTime,Category,CloudUsage,FirstLanguage,CurrentLanguage,MainFramework,SourceControl,HasTesters,CI,StackoverflowPoints,GithubStars,WorkType,JobType,WorkingLanguage,MainEmployerCategory,PhysicalLocation,AverageMonthlyRevenueInGel,CountryWithMostRevenue,CurrentJobSatisfaction,AverageMonthlyWorkHours,DeservedSalaryOpinion,CovidSalaryInfluence,NationalSkillExamPoints,GPA,EducationLevel,LaptopDesktop,OperatingSystem,ComputerModel,RAM,Memory,InformationTechProgressActions,GainNewGenerationInterest
12/25/2021 1:55:25,მამრობითი,21-23,2-4 წელი,6 თვე - 1 წელი,Front End Developer,Digital Ocean,C++,Javascript,Angular,Git,კი,არ უპასუხია,0-10,0-10,Both (Full time + Part Time),Remote  - Local Projects,ქართული,არასამთავრობო ორგანიზაცია,საქართველო,6k-7k,საქართველო,კი,400+,7k-10k,არ უმოქმედია,60-70 %,0.5-1,ვსწავლობ -  bachelor,Desktop კომპიუტერი,Windows,PC,16 gb,256 gb,.,.
12/25/2021 1:56:13,მამრობითი,30-34,6-9 წელი,6 თვე - 1 წელი,Front End Developer,AZURE,PHP,Javascript,Angular,Git,კი,არ ვიყენებთ,0-10,0-10,Both (Full time + Part Time),Remote  - International Projects,ქართული,ინფორმაციული ტექნოლოგიები,საქართველო,4k-5k,საქართველო,კი,160-240,6k-7k,არ უმოქმედია,50-60 %,1.5-2,დავამთავრე - master,ლეპტოპი,Windows,HP,16 gb,256 gb,,
12/25/2021 2:41:47,მამრობითი,30-34,9-12 წელი,6 წელი,Software Architect,AZURE,C++,C#,.NET Core,Git,კი,Teamcity,არ მაქვს account,0-10,არ ვარ დასაქმებული,Remote  - International Projects,ინგლისური,ფინანსები,საქართველო,10k-15k,საქართველო,კი,40-100,15k-20k,"კი, გაიზარდა",არ ჩამიბარებია,3.7-3.8,დავამთავრე - master,ლეპტოპი,Windows,HP Omen,32 gb,1 tb,მონდომება ,სახელმწიფო სტრატეგიული მიდგომით
12/25/2021 2:46:05,მამრობითი,24-26,1-2 წელი,18 თვე - 2 წელი,Back End Developer,არ ვიყენებ,C++,C#,.NET Core,TFS,კი,არ ვიყენებთ,არ უპასუხია,არ უპასუხია,Full Time,Remote  - Local Projects,ქართული,ფინანსები,საქართველო,1500-1999,გერმანია,არა,0-40,4k-5k,არ უმოქმედია,90 - 100 %,არ უპასუხია,ვსწავლობ -  bachelor,ლეპტოპი,Macos,არ უპასუხია,8 gb,არ უპასუხია,,
12/25/2021 2:51:17,მამრობითი,24-26,2-4 წელი,18 თვე - 2 წელი,Back End Developer,AZURE,C++,C#,.NET Core,Git,კი,Azure Pipelines,0-10,0-10,Full Time,Office - Local Projects,ქართული,არასამთავრობო ორგანიზაცია,საქართველო,5k-6k,საქართველო,არა,100-160,10k-15k,არ უმოქმედია,50-60 %,0-0.5,მხოლოდ სკოლა,Desktop კომპიუტერი,Linux,PC I3,16 gb,512 gb,,
12/25/2021 3:28:45,მდედრობითი,27-29,2-4 წელი,6 თვე - 1 წელი,Full Stack Developer,AWS,Javascript,TypeScript,React,Git,არა,არ ვიყენებთ,0-10,0-10,Full Time,Remote  - Local Projects,ქართული,ინფორმაციული ტექნოლოგიები,საქართველო,3k-4k,საქართველო,კი,არ უპასუხია,არ უპასუხია,"კი, გაიზარდა",70-80 %,2.5-3,დავამთავრე -  bachelor,ლეპტოპი,Windows,არ უპასუხია,8 gb,1 tb,,
12/25/2021 5:06:19,მამრობითი,40-44,12-15 წელი,6-9 წელი,Full Stack Developer,არ ვიყენებ,PHP,PHP,Laravel,Git,არა,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Both (Full time + Part Time),Remote  - Local Projects,ქართული,ტურიზმი,საქართველო,2k-3k,საქართველო,არა,100-160,4k-5k,"კი, შემცირდა",არ ჩამიბარებია,არ უპასუხია,დავამთავრე - master,ლეპტოპი,Windows,Lenovo,8 gb,512 gb,,
12/25/2021 7:02:03,მდედრობითი,30-34,6-9 წელი,18 თვე - 2 წელი,Full Stack Developer,არ უპასუხია,C#,C#,.NET Core,Git,კი,Jenkins,0-10,0-10,Full Time,Office - Local Projects,ქართული,ფინანსები,საქართველო,4k-5k,საქართველო,არა,240-300,6k-7k,არ უმოქმედია,80-90 %,3.5-3.7,დავამთავრე - master,ლეპტოპი,Windows,არ უპასუხია,16 gb,256 gb,,
12/25/2021 7:03:21,მდედრობითი,27-29,არ მაქვს,არ ვმუშაობ,Front End Developer,არ ვიყენებ,Javascript,Javascript,React,Git,არა,არ ვიყენებთ,არ მაქვს account,0-10,არ ვარ დასაქმებული,არ უპასუხია,ინგლისური,არ უპასუხია,საქართველო,არ უპასუხია,არ უპასუხია,არა,არ ვარ დასაქმებული,500-1000,არ უპასუხია,80-90 %,3-3.5,დავამთავრე -  bachelor,ლეპტოპი,Linux,Lenovo,4 gb,120 gb,უფრო მეტი ინფორმაცია უნდა მიეწოდოს მოსწავლეებს სკოლაშივე ტექნოლოგიების შესახებ. ,მომავალ თაობას უნდა ვაჩვენოთ ყველა ის შესაძლებლობა და მიღწევა რაც ტექნოლოგიებით გაკეთდა. 
12/25/2021 7:40:15,მამრობითი,21-23,2-4 წელი,1 წელი - 18 თვე,Mobile Apps Developer,არ ვიყენებ,C++,Kotlin,არც ერთს,Git,კი,Bitrise ,არ მაქვს account,არ უპასუხია,Full Time,Remote  - Local Projects,ქართული,ფინანსები,საქართველო,3k-4k,საქართველო,კი,160-240,4k-5k,არ უმოქმედია,60-70 %,1.5-2,დავამთავრე -  bachelor,ლეპტოპი,Windows,MacBook Pro,16 gb,512 gb,,
12/25/2021 9:14:55,არ უპასუხია,21-23,2-4 წელი,3 წელი,Back End Developer,არ ვიყენებ,C++,C#,.NET Core,Git,კი,Jenkins,400-700,0-10,Full Time,Remote  - Local Projects,ქართული,ფინანსები,საქართველო,1500-1999,საქართველო,კი,160-200,3k-4k,არ უმოქმედია,80-90 %,1.5-2,დავამთავრე -  bachelor,Desktop კომპიუტერი,Windows,PC I7,16 gb,512 gb,idk,idk
